author,publication,title,content
CNN_Author_1,CNN,Sample Title 97 by CNN_Author_1,The issue of election continues to make headlines. A new report on government was published yesterday. The recent election has sparked debate in the media.
CNN_Author_1,CNN,Sample Title 98 by CNN_Author_1,The recent election has sparked debate in the media. Many people are concerned about president and its effects. Many people are concerned about president and its effects.
CNN_Author_1,CNN,Sample Title 99 by CNN_Author_1,A new report on government was published yesterday. The issue of election continues to make headlines. Many people are concerned about president and its effects.
CNN_Author_2,CNN,Sample Title 0 by CNN_Author_2,A new report on goal was published yesterday. The issue of football continues to make headlines. Experts discussed how team impacts society today.
CNN_Author_2,CNN,Sample Title 1 by CNN_Author_2,Experts discussed how team impacts society today. Many people are concerned about team and its effects. Experts discussed how team impacts society today.
CNN_Author_2,CNN,Sample Title 2 by CNN_Author_2,Experts discussed how team impacts society today. A new report on goal was published yesterday. Many people are concerned about team and its effects.
CNN_Author_2,CNN,Sample Title 3 by CNN_Author_2,The recent football has sparked debate in the media. Experts discussed how team impacts society today. The recent football has sparked debate in the media.
CNN_Author_2,CNN,Sample Title 4 by CNN_Author_2,Many people are concerned about team and its effects. A new report on goal was published yesterday. The recent football has sparked debate in the media.
CNN_Author_2,CNN,Sample Title 5 by CNN_Author_2,A new report on goal was published yesterday. The issue of football continues to make headlines. The issue of football continues to make headlines.
CNN_Author_2,CNN,Sample Title 6 by CNN_Author_2,A new report on goal was published yesterday. The issue of football continues to make headlines. Experts discussed how team impacts society today.
CNN_Author_2,CNN,Sample Title 7 by CNN_Author_2,The recent football has sparked debate in the media. Many people are concerned about team and its effects. A new report on goal was published yesterday.
CNN_Author_2,CNN,Sample Title 8 by CNN_Author_2,A new report on goal was published yesterday. A new report on goal was published yesterday. The issue of football continues to make headlines.
CNN_Author_2,CNN,Sample Title 9 by CNN_Author_2,The issue of football continues to make headlines. Experts discussed how team impacts society today. The issue of football continues to make headlines.
CNN_Author_2,CNN,Sample Title 10 by CNN_Author_2,The issue of football continues to make headlines. A new report on goal was published yesterday. The recent football has sparked debate in the media.
CNN_Author_2,CNN,Sample Title 11 by CNN_Author_2,Experts discussed how team impacts society today. The recent football has sparked debate in the media. Experts discussed how team impacts society today.
CNN_Author_2,CNN,Sample Title 12 by CNN_Author_2,Many people are concerned about team and its effects. Experts discussed how team impacts society today. The recent football has sparked debate in the media.
CNN_Author_2,CNN,Sample Title 13 by CNN_Author_2,A new report on goal was published yesterday. A new report on goal was published yesterday. Experts discussed how team impacts society today.
CNN_Author_2,CNN,Sample Title 14 by CNN_Author_2,The recent football has sparked debate in the media. The recent football has sparked debate in the media. The issue of football continues to make headlines.
CNN_Author_2,CNN,Sample Title 15 by CNN_Author_2,The recent football has sparked debate in the media. The recent football has sparked debate in the media. A new report on goal was published yesterday.
CNN_Author_2,CNN,Sample Title 16 by CNN_Author_2,The recent football has sparked debate in the media. Experts discussed how team impacts society today. Experts discussed how team impacts society today.
